# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
1923 4731 0.662431 -0.191377 -0.724265 -0.0154119 -1.27335e-06 0 0 0
3915 5137 0.00653315 0.146558 0.989181 -0.0247798 -1.74649e-06 0 0 0
5005 1655 0.986554 -0.0814839 0.141676 -0.00740832 -5.9047e-07 0 0 0
3296 3948 0.530949 -0.83178 -0.161971 -0.000727786 -6.41233e-08 0 0 0
3765 2923 0.238448 -0.221552 0.945546 -0.00555822 -4.47561e-07 0 0 0
5005 722 0.106552 -0.376189 0.920396 -0.0158193 -1.272e-06 0 0 0
1581 2586 0.527514 -0.092754 0.844468 -0.00664008 -5.48476e-07 0 0 0
3281 1295 0.95618 -0.0829686 -0.280778 -0.0104096 -9.22605e-07 1 0 0
3281 3171 0.766753 0.373251 0.522277 -0.00743522 -4.61596e-07 1 0 0
3985 4933 0.121693 0.130034 -0.984013 -0.00800822 -7.30019e-07 0 0 0
4987 2501 0.56735 0.612827 -0.550051 -0.00621461 -4.02947e-07 0 0 0
2455 2501 0.570276 -0.541842 0.617408 -0.000851413 -6.02137e-08 0 0 0
3080 1256 -0.0278523 0.878024 -0.477806 -0.00754733 -5.02896e-07 0 0 0
3281 1542 0.167345 0.636055 -0.753279 -0.0102446 -6.4596e-07 0 0 0
59 4335 0.130634 -0.0385552 -0.990681 -0.0047895 -3.78208e-07 0 0 0
1116 3705 0.767508 0.606143 -0.208617 -0.00115432 -9.99073e-08 0 0 0
395 5284 0.514649 0.799055 -0.310881 -0.0160426 -1.28307e-06 1 0 0
395 3083 0.692311 -0.720945 -0.0307114 -0.0141232 -1.04618e-06 1 0 0
4055 4699 0.604376 -0.674041 -0.424734 -0.00643848 -5.28244e-07 0 0 0
2308 1767 0.764906 0.584791 -0.270072 -0.0103551 -8.17446e-07 0 0 0
4643 4360 0.490427 -0.597519 0.634391 -0.00424652 -3.887e-07 1 0 0
1672 452 0.868323 -0.40847 -0.281368 -0.00156235 -1.17148e-07 1 0 0
2308 1777 0.164975 0.732193 0.660815 -0.00866703 -7.61098e-07 0 0 0
1910 2725 0.847543 0.527197 -0.0611115 -0.028419 -1.84769e-06 0 0 0
1910 1225 0.278677 0.608529 0.742988 -0.00709011 -5.45395e-07 0 0 0
1910 2812 0.0668035 -0.457706 0.88659 -0.0201689 -1.27138e-06 0 0 0
803 1402 -0.900355 -0.424412 -0.0961029 -0.00191163 -1.51072e-07 0 0 0
650 1457 0.748544 0.579133 0.322934 -0.00519801 -4.1189e-07 0 0 0
1592 1856 0.421621 -0.880303 0.21749 -0.00863882 -6.64349e-07 0 -1 0
1910 2266 0.110922 0.318741 -0.941329 -0.0114561 -7.24196e-07 0 0 0
4940 3803 0.391352 0.206762 0.896713 -0.0223089 -1.69925e-06 0 0 0
4940 3763 0.125171 0.394958 -0.910132 -0.0226483 -1.75728e-06 0 0 0
2508 429 0.557851 0.372842 0.741479 -0.00787992 -6.99268e-07 0 0 0
1592 4368 0.99497 -0.00562602 -0.100015 -0.0135731 -9.38487e-07 0 0 0
471 1851 0.0993725 -0.90923 0.404259 -0.0162011 -1.0865e-06 0 0 0
2508 369 0.0982506 0.482941 -0.870124 -0.0025352 -1.9047e-07 0 0 0
471 3761 0.620434 0.760937 -0.189834 -0.022191 -1.49954e-06 0 0 0
471 3466 0.731101 -0.0656822 0.6791 -0.00307337 -2.08067e-07 0 0 0
2627 3318 0.610358 -0.495939 0.617664 -0.0161572 -1.19285e-06 0 0 0
3327 2554 0.0160825 -0.70918 -0.704844 -0.0264533 -1.96187e-06 0 0 0
1558 2204 0.64576 0.340902 -0.683213 -0.0109712 -7.31295e-07 0 0 0
3327 4756 0.742684 0.360417 0.564376 -0.0189013 -1.58398e-06 1 0 1
2627 1198 0.125514 -0.961979 -0.242575 -0.00616529 -4.79648e-07 0 0 0
5240 3206 0.907376 0.398332 0.134169 -0.00764785 -6.41966e-07 1 1 0
1777 3395 0.296647 0.942915 0.151364 -0.000797 -4.93667e-08 0 0 0
3190 3333 0.206261 -0.360133 0.909813 -0.00965079 -6.30666e-07 1 0 0
