# idA idB nx ny nz Fn uN cellDistX cellDistY cellDistZ
4545 5123 0.618058 -0.567081 0.544448 -0.00219604 -1.55228e-07 0 0 0
4545 2952 0.882727 0.340997 0.323286 -0.00663766 -4.59682e-07 0 0 0
3801 2731 0.0987981 0.144546 -0.984553 -0.00109277 -1.05124e-07 1 0 0
3801 4480 0.185665 0.723771 0.664593 -0.0160118 -1.16197e-06 0 0 0
3801 2111 0.456081 -0.57419 -0.679924 -0.0113475 -8.86218e-07 0 0 0
3801 4399 0.872952 0.481789 -0.0763833 -0.00382907 -3.58563e-07 0 0 0
2530 3613 0.189509 -0.649859 -0.73605 -0.00670645 -3.8247e-07 0 0 0
2530 1290 0.656189 0.240985 -0.715082 -0.00331799 -2.72495e-07 0 0 0
1406 5259 0.43944 -0.65672 0.612871 -0.0142694 -1.00039e-06 0 0 0
1406 2501 0.477795 -0.75168 -0.45463 -0.000649452 -4.60575e-08 0 0 0
1406 3804 0.650971 0.282844 -0.70444 -0.00779734 -5.54415e-07 1 0 0
2487 1425 0.42591 -0.799278 -0.423977 -0.00514298 -3.77622e-07 0 0 0
2487 778 0.995575 -0.0441772 -0.0829397 -0.00486508 -3.93423e-07 0 0 0
3429 1958 0.437557 0.575382 0.690999 -0.00189454 -1.44063e-07 0 0 0
3429 4866 0.669367 -0.426515 0.608303 -0.00307971 -2.49774e-07 0 0 0
3429 3641 0.690714 -0.14862 -0.707691 -0.00245971 -1.964e-07 0 0 0
4295 2479 0.509572 -0.381537 -0.77121 -0.00918752 -6.74994e-07 0 0 0
4295 4052 0.755319 0.514368 0.406101 -0.00505891 -4.16635e-07 1 0 0
3617 5182 0.576752 -0.579524 0.575769 -0.002749 -1.68082e-07 0 0 0
3617 2318 0.948476 0.221344 -0.226715 -0.0025323 -2.04962e-07 0 0 0
2971 3009 0.0829507 -0.474883 0.876131 -0.013768 -9.32535e-07 0 0 0
2971 4871 0.0783851 0.96804 0.238232 -0.00258842 -1.98746e-07 0 0 0
2971 4480 0.192427 0.528638 -0.826749 -0.0168853 -1.20346e-06 0 0 0
2971 4034 0.497239 -0.773148 -0.393695 -0.00554567 -3.75133e-07 1 0 0
2971 4149 0.934994 0.331317 -0.126554 -0.00290269 -1.93093e-07 1 0 0
3982 1077 0.902068 -0.157952 0.401652 -0.00751382 -6.1925e-07 0 0 0
2987 4989 0.459547 0.401521 -0.79221 -0.00252238 -2.12562e-07 0 0 0
3333 5149 0.253199 -0.555666 -0.791913 -0.00931615 -7.37915e-07 0 0 0
3333 2667 0.508228 0.841973 0.181068 -0.0148135 -1.03377e-06 -1 0 0
3333 5036 0.551486 0.0324038 0.833555 -0.0217015 -1.39274e-06 0 0 0
2142 3881 0.232568 0.0743785 -0.969732 -0.0130397 -9.5638e-07 0 0 0
2142 3195 0.443092 0.871825 -0.208783 -0.00445233 -3.84529e-07 1 0 0
3666 1835 0.42491 -0.808939 -0.406288 -0.0267668 -1.91868e-06 0 0 0
3666 2980 0.985732 -0.00129635 0.168319 -0.0155584 -1.08779e-06 1 0 0
400 4360 0.2983 0.554567 -0.776835 -0.012264 -9.80036e-07 1 0 -1
400 4186 0.524946 0.824829 0.209972 -0.0023488 -1.69519e-07 1 0 0
400 2573 0.893816 -0.415912 0.16766 -0.0135887 -1.10484e-06 1 0 0
2923 1608 0.476858 0.151372 0.865848 -0.00741897 -5.86241e-07 0 0 0
2923 2639 0.933523 -0.112467 -0.34042 -0.00468119 -3.44156e-07 1 0 0
3598 5098 -0.00421664 0.482553 -0.875857 -0.00886165 -6.8685e-07 0 0 0
3598 4712 0.215698 -0.545601 -0.809811 -0.00749566 -4.39418e-07 0 0 0
3598 2146 0.333483 0.121956 0.934835 -0.000850153 -7.41649e-08 0 0 0
3598 4147 0.345825 0.820838 0.454566 -0.00376229 -3.29819e-07 0 0 0
3598 5206 0.754573 0.569242 -0.32647 -0.0102054 -5.7153e-07 0 0 0
3598 4484 0.737959 -0.629177 0.244035 -0.000584569 -4.19239e-08 0 0 0
1079 5029 0.309197 -0.848674 -0.429127 -0.00864608 -5.71317e-07 0 0 0
1079 396 0.757273 -0.537583 0.370866 -0.00988609 -8.24918e-07 1 0 0
4157 2072 0.171996 -0.526441 0.832633 -0.008811 -6.84296e-07 -1 0 0
4157 755 0.209742 -0.757213 -0.618577 -0.0033098 -2.39714e-07 0 0 -1
4157 1628 0.636875 0.491437 -0.594037 -0.0186029 -1.34673e-06 0 0 -1
5344 1727 0.73866 -0.66179 0.128125 -0.000670237 -4.6078e-08 1 0 0
5344 5074 0.926545 0.327812 -0.184539 -0.000869672 -6.01838e-08 1 0 0
2741 5029 0.223821 0.618378 0.753335 -0.0173976 -1.05924e-06 0 0 0
2741 2004 0.2493 -0.849799 -0.464425 -0.0143463 -1.01885e-06 0 0 0
2741 4158 0.96354 -0.246043 0.105141 -0.0112986 -6.50393e-07 1 0 0
3577 2210 0.534197 0.824851 -0.18508 -0.00618721 -4.91777e-07 -1 0 0
4470 1744 0.169999 0.641147 -0.748352 -0.00451818 -3.11741e-07 0 0 0
4470 3195 0.429364 -0.899128 0.0849418 -0.00918121 -7.79966e-07 0 0 0
3013 3737 0.375763 0.679201 -0.630466 -0.00532541 -4.25159e-07 0 0 0
3013 1722 0.865772 -0.478863 0.145356 -0.0018199 -1.42382e-07 1 0 0
300 1323 0.492807 0.294598 -0.818751 -0.0035554 -3.18856e-07 1 0 0
300 1075 0.686058 0.684858 0.245549 -0.0152302 -1.33645e-06 1 0 0
300 2385 0.741453 -0.397105 0.540884 -0.0103552 -9.24544e-07 1 0 0
3360 2072 0.159753 -0.290824 -0.943345 -0.0171282 -1.31693e-06 0 0 0
3360 4337 0.224584 0.188679 0.956014 -0.0165688 -1.21373e-06 1 0 0
3665 5036 0.571384 0.652673 -0.497532 -0.0151376 -1.10297e-06 1 0 0
3665 2079 0.796107 0.325297 0.51029 -0.0247387 -1.81041e-06 1 0 0
3665 1110 0.841368 -0.538575 -0.0451337 -0.00381201 -2.87615e-07 1 -1 0
4908 4731 0.456679 0.825281 -0.332197 -0.00423197 -3.25999e-07 0 0 0
4908 4186 0.578271 -0.509229 -0.637407 -0.00169729 -1.35386e-07 1 0 0
161 1856 0.0973828 0.308055 -0.946371 -0.00969148 -7.52523e-07 1 0 0
161 3741 0.250214 -0.834249 -0.491347 -0.00736032 -5.07382e-07 1 0 0
161 430 0.600271 -0.633441 0.48829 -6.90205e-05 -5.07679e-09 1 0 0
161 5045 0.917653 0.345647 0.196062 -0.00439243 -3.0773e-07 1 0 0
2334 1507 0.511875 0.759526 0.401378 -0.00353053 -3.08405e-07 1 0 0
